ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),LIGHT (lux),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),PROXIMITY (i),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
-0.1772,4.7857,9.2551,0.0988,4.4507,8.7379,0.2394,1.173,-0.2163,-0.0991,-0.082,-0.0199,1092,9.85,-16.44,-21.21,245.34,-27.22,-0.38,2,65.003,12.921933,77.68552,2651.61,2909.56913139105,2.38,48.935486,130.4,14 / 31,714015,2018-08-07 17:11:39:228
-1.7496,3.0621,8.7039,-0.8529,2.5173,9.4396,-0.9607,0.5478,-1.0534,-0.8064,-0.0319,0.0539,1360,7.23,-16.95,-23.25,208.03,-17.54,5.28,2,63.041,12.921933,77.68552,2651.61,2909.56913139105,2.38,48.935486,130.4,14 / 31,714515,2018-08-07 17:11:39:728
-1.233,1.107,8.0045,-1.8381,2.1412,9.3919,0.9216,-0.8867,-1.3243,0.0317,0.2706,-0.0627,2276,0.7,-14.91,-26.29,156.03,-12.61,11.07,2,56.935,12.921933,77.68552,2651.61,2909.56913139105,2.38,48.935486,130.4,14 / 31,715015,2018-08-07 17:11:40:228
-1.6505,-1.1193,13.5105,-1.6533,1.3389,9.5731,-0.4638,-2.3637,5.0075,1.3918,0.2513,1.4063,2664,0.96,-11.94,-24.95,173.04,-2.82,5.3,2,49.025,12.921933,77.68552,2651.61,2909.56913139105,2.38,48.935486,130.4,14 / 31,715515,2018-08-07 17:11:40:728
-3.3797,3.614,9.8456,-2.3448,3.034,9.0259,-0.5527,0.2021,1.0204,-0.1325,1.383,-0.5869,2612,-6.36,-9.38,-28.13,92.86,-18.02,14.56,2,65.109,12.921933,77.68552,2651.61,2909.56913139105,2.38,48.935486,130.4,14 / 31,716015,2018-08-07 17:11:41:228
-2.7833,4.1476,6.9842,-1.1894,3.5481,9.0646,-0.0458,-0.6769,-3.0475,1.5173,0.0598,-0.5922,2244,-14.68,-3.82,-30.97,70.52,-21.21,7.48,2,63.755,12.921933,77.68552,2651.61,2909.56913139105,2.38,48.935486,130.4,14 / 31,716515,2018-08-07 17:11:41:728
1.1504,2.3768,8.3759,-0.0597,1.7944,9.6409,0.8162,0.6884,-0.7022,-0.1513,-0.9867,-0.1542,2352,-22.32,1.06,-29.21,75.35,-11,3.73,2,41.293,12.921933,77.68552,2651.61,2909.56913139105,2.38,48.935486,130.4,14 / 31,717015,2018-08-07 17:11:42:228
2.0488,-2.3829,11.2663,2.489,-0.9661,9.4362,0.3159,-1.3149,2.1354,-0.5029,-0.085,-0.4144,880,-38.69,-8.42,-9.7,104.92,4.24,-14.35,2,45.784,12.921933,77.68552,2651.61,2909.56913139105,2.38,48.935486,130.4,14 / 31,717516,2018-08-07 17:11:42:729
-0.6434,0.5303,10.7,0.5943,-0.149,9.7875,0.7687,0.3629,0.4329,0.1204,0.6017,0.1979,816,-47.6,-3.86,-8.5,95.04,0.87,-3.47,2,47.741,12.921933,77.68552,2651.61,2909.56913139105,2.38,48.935486,130.4,14 / 31,718015,2018-08-07 17:11:43:228
-1.1304,0.5045,9.8201,-1.3786,0.2361,9.7064,0.1954,0.2761,0.2054,-0.1051,0.1667,-0.0354,872,-48.02,0.32,-21.05,89.5,-1.73,7.53,2,59.108,12.921933,77.68552,2651.61,2909.56913139105,2.38,48.935486,130.4,14 / 31,718516,2018-08-07 17:11:43:729
-1.2288,0.2298,9.4745,-1.4976,0.0487,9.6915,0.1953,0.1561,0.2019,-0.0687,-0.0093,0.0758,880,-48.27,1.07,-20.48,88.8,-0.28,8.78,2,60.637,12.921933,77.68552,2651.61,2909.56913139105,2.38,48.935486,130.4,14 / 31,719015,2018-08-07 17:11:44:228
-1.2115,-0.0452,9.6675,-1.1717,-0.2227,9.7339,-0.0664,0.0825,0.6104,0.0349,-0.0523,0.0185,816,-48.3,1.52,-17.01,87.99,1.3,6.86,2,60.481,12.921933,77.68552,2651.61,2909.56913139105,2.38,48.935486,130.4,14 / 31,719515,2018-08-07 17:11:44:728
-1.1534,-0.0051,9.7166,-1.1818,-0.087,9.7348,0.0036,0.0723,0.0957,0.0183,-0.0616,-0.0128,820,-48.76,1.05,-17.07,89,0.62,7.15,2,60.731,12.921933,77.68552,2651.61,2909.56913139105,2.38,48.935486,130.4,14 / 31,720015,2018-08-07 17:11:45:228
-1.1785,-0.5247,9.6071,-0.9733,-0.0484,9.7581,-0.3365,-0.193,-1.3911,-0.3084,-0.2377,0.0846,808,-49.28,-0.34,-16.97,89.83,-0.76,6.47,2,57.635,12.921933,77.68552,2651.61,2909.56913139105,2.38,48.935486,130.4,14 / 31,720515,2018-08-07 17:11:45:728
-2.8551,1.2063,13.9089,-1.5305,-0.5554,9.6705,-0.8156,1.5283,9.5472,0.5397,1.3965,-0.746,856,-46.29,-4.02,-26.66,95.86,3.25,8.99,2,61.554,12.921933,77.68552,2651.61,2909.56913139105,2.38,48.935486,130.4,14 / 31,721016,2018-08-07 17:11:46:229
-1.7888,2.0503,5.9918,-1.6214,2.4964,9.344,-0.2532,-0.5343,-3.0307,0.066,0.0167,0.4568,2024,-36.25,-2.99,-37.47,83.43,-14.75,9.84,2,58.755,12.921933,77.68552,2651.61,2909.56913139105,2.38,48.935486,130.4,13 / 30,721515,2018-08-07 17:11:46:728
0.6261,3.1998,10.6082,-0.2498,1.439,9.6973,-1.2567,2.6322,2.6142,0.2583,-1.0838,-0.183,2504,-39.12,3.04,-32.34,79.31,-8.44,1.48,2,55.257,12.921933,77.68552,2651.61,2909.56913139105,2.38,48.935486,130.4,13 / 30,722016,2018-08-07 17:11:47:229
-0.3714,3.0017,8.7787,-0.0288,3.2866,9.2395,-1.1143,-0.2613,0.3691,0.7836,0.2972,1.0831,2580,-40.91,5.52,-35.26,68.92,-16.91,0.26,2,57.868,12.921933,77.68552,2651.61,2909.56913139105,2.38,48.935486,130.4,13 / 30,722515,2018-08-07 17:11:47:728
7.1132,1.1531,6.1639,1.186,5.785,7.8293,3.3442,-4.3802,-0.5369,1.2305,-0.4202,0.6502,1372,-41.76,20.63,-47.53,39.77,-32.56,-4.89,2,63.418,12.921933,77.68552,2651.61,2909.56913139105,2.38,48.935486,130.4,13 / 30,723015,2018-08-07 17:11:48:228
-3.538,3.81,8.5458,-0.9895,4.6137,8.5968,-2.3775,-0.6941,0.9168,0.3068,-0.1408,-0.4196,2396,-38.67,-40.2,-20.4,124.69,-27.29,5.98,2,68.875,12.921933,77.68552,2651.61,2909.56913139105,2.38,48.935486,130.4,13 / 30,723516,2018-08-07 17:11:48:729
-0.2661,4.9682,8.7838,-0.3205,4.3194,8.7983,-0.8049,0.6948,-0.3648,-0.1296,0.0111,-0.0313,1476,-31.16,-48.39,-11.1,141,-26.13,2.09,2,63.518,12.921933,77.68552,2651.61,2909.56913139105,2.38,48.935486,130.4,13 / 30,724015,2018-08-07 17:11:49:228
-0.2673,3.8202,7.7186,-0.3916,3.9814,8.9535,0.1303,-0.0825,-1.1456,-0.0383,0.2816,0.0237,1512,-21.46,-53.68,-9.8,154.87,-23.95,2.5,2,63.695,12.921933,77.68552,2651.61,2909.56913139105,2.38,48.935486,130.4,13 / 30,724515,2018-08-07 17:11:49:728
-0.6129,2.8482,10.9532,0.4282,3.99,8.948,-1.9834,-0.1865,0.3981,0.2179,-0.6682,0.6819,1644,-16.65,-52.18,-6.41,159.53,-24.01,-2.74,2,50.171,12.921933,77.68552,2651.61,2909.56913139105,2.38,48.935486,130.4,13 / 30,725015,2018-08-07 17:11:50:228
3.5117,2.9227,12.194,1.4797,2.9266,9.2421,0.8919,1.4278,0.7476,-0.6571,-0.5349,0.3992,1808,-18.69,-46.81,-9.53,156.24,-19.67,-6.83,2,55.229,12.921933,77.68552,2651.61,2909.56913139105,2.38,48.935486,130.4,13 / 30,725515,2018-08-07 17:11:50:728
5.4971,2.7249,8.4156,5.9184,3.2456,7.114,1.215,-0.6515,2.8916,0.061,-0.3314,-1.7556,936,10.94,-52.21,-9.37,195.81,-15.45,-40.08,2,54.149,12.921933,77.68552,2651.61,2909.56913139105,2.38,48.935486,130.4,13 / 30,726015,2018-08-07 17:11:51:228
-0.721,4.7824,2.9814,1.6816,7.0031,6.6557,-1.6502,-2.3902,-3.8458,0.0601,2.406,0.2113,1004,24.26,-45.24,7.3,204.85,-45.46,-21.74,2,57.373,12.921933,77.68552,2651.61,2909.56913139105,2.38,48.935486,130.4,13 / 30,726515,2018-08-07 17:11:51:728
1.2261,11.0277,0.2589,-0.0905,9.4242,2.7105,-0.1135,-2.1919,0.6758,2.4791,0.4706,-0.2604,372,5.78,-23.64,25.47,192.64,-73.95,1.91,2,62.129,12.921933,77.68552,2651.61,2909.56913139105,2.38,48.935486,130.4,13 / 30,727015,2018-08-07 17:11:52:228
-5.0649,8.7358,3.8257,-1.5248,8.7448,4.1683,-2.8775,-0.0306,-3.0668,-3.5249,-1.1985,0.1181,372,15.18,-32.47,18.98,218.63,-63.09,20.09,2,57.844,12.921933,77.68552,2651.61,2909.56913139105,2.38,48.935486,130.4,13 / 30,727515,2018-08-07 17:11:52:728
-0.8281,3.1564,11.2764,0.5997,3.1756,9.2588,-0.8455,-0.0285,2.9316,0.0979,0.5484,1.132,1616,-7.83,-42.06,-11.07,168.78,-18.94,-4.37,2,58.464,12.921933,77.68552,2651.61,2909.56913139105,2.38,48.935486,130.4,13 / 30,728015,2018-08-07 17:11:53:228
-0.8538,4.7647,5.3777,-0.2817,5.1849,8.3191,0.2605,-0.3923,-2.1941,0.6211,0.2646,1.4023,3364,-30.81,-17.43,-21.44,96.99,-31.92,1.94,2,55.736,12.921933,77.68552,2651.61,2909.56913139105,2.38,48.935486,130.4,13 / 30,728515,2018-08-07 17:11:53:728
-0.3235,3.1965,10.3927,-0.0229,4.7644,8.5715,-0.0813,-1.0458,0.7201,-0.4215,0.2447,0.6083,3652,-26.83,-22.17,-10.52,116.4,-30.63,0.52,2,63.852,12.921933,77.68552,2651.61,2909.56913139105,2.38,48.935486,130.4,13 / 30,729016,2018-08-07 17:11:54:229
-0.6704,4.6702,8.5177,-1.0029,4.9262,8.42,0.5819,-0.042,0.1825,-0.1883,0.5785,-0.1852,1888,-9.29,-16.33,-12.08,128.74,-30.87,4.54,2,64.364,12.921933,77.68552,2651.61,2909.56913139105,2.38,48.935486,130.4,13 / 31,729515,2018-08-07 17:11:54:728
-0.9062,3.9534,8.7592,-1.2715,4.1401,8.7985,0.3301,-0.0935,0.1866,-0.0755,-0.0494,-0.0293,984,-9.78,-19.8,-13.78,137,-25.26,8.4,2,65.737,12.921933,77.68552,2651.61,2909.56913139105,2.38,48.935486,130.4,13 / 31,730015,2018-08-07 17:11:55:228
-1.0774,3.526,8.8649,-1.3231,3.6903,8.989,0.2127,-0.0586,0.0853,0.0098,-0.0686,-0.0297,1160,-10.08,-20.05,-15.13,138,-22.14,8.74,2,66.514,12.921912,77.68563,2638.71,2909.56913139105,0,44.041935,,13 / 31,730515,2018-08-07 17:11:55:728
-1.0639,3.52,8.952,-1.1754,3.5946,9.0481,0.0847,-0.0508,0.0071,0.0175,-0.0466,-0.0174,1276,-11.07,-22.41,-13.67,141.36,-21.5,7.4,2,61.525,12.921912,77.68563,2638.71,2909.56913139105,0,44.041935,,13 / 31,731015,2018-08-07 17:11:56:228
-1.1441,3.2695,8.7999,-1.182,3.443,9.106,0.0102,-0.0651,-0.0896,-0.1079,0.0525,-0.0413,1384,-10.37,-22.4,-15.47,143.02,-20.96,7.18,2,62.933,12.921912,77.68563,2638.71,2909.56913139105,0,44.041935,,13 / 31,731515,2018-08-07 17:11:56:728
-0.8033,2.6405,9.5307,-1.3624,2.7486,9.3145,0.5468,-0.0703,0.3188,-0.0737,-0.0995,0.0535,2428,-19.5,-29.52,-19.36,138.2,-16.51,8.79,2,65.82,12.921912,77.68563,2638.71,2909.56913139105,0,44.041935,,13 / 31,732015,2018-08-07 17:11:57:228
1.2908,1.8294,9.8456,-0.1446,2.5443,9.4697,0.6599,-0.564,1.0818,0.0187,-0.7777,-0.551,3268,-18.12,-13.87,-25.08,111.14,-15.04,0.87,2,63.864,12.921912,77.68563,2638.71,2909.56913139105,0,44.041935,,13 / 31,732515,2018-08-07 17:11:57:728
-1.7873,3.3899,9.5155,-0.1387,1.3829,9.7077,-1.5822,1.9469,0.0439,-0.3247,-0.0413,-1.6006,2952,-10.21,-38.95,-22.7,164.02,-9.06,-0.02,2,66.061,12.921912,77.68563,2638.71,2909.56913139105,0,44.041935,,13 / 31,733018,2018-08-07 17:11:58:231
1.6981,0.5336,3.9202,1.3857,1.7168,9.5553,1.2174,-1.4126,-5.267,0.6922,0.1505,-1.0859,2640,-5.45,-41.95,-16.47,176.05,-10.08,-8.25,2,62.205,12.921912,77.68563,2638.71,2909.56913139105,0,44.041935,,13 / 31,733515,2018-08-07 17:11:58:728
0.7207,1.3204,13.6817,1.4012,-0.1279,9.7052,-1.1411,1.3851,3.889,0.5613,-0.587,0.1499,3004,14.74,-45.88,-26.74,201.99,0.75,-8.22,2,55.669,12.921912,77.68563,2638.71,2909.56913139105,0,44.041935,,13 / 31,734015,2018-08-07 17:11:59:228
-0.059,5.5449,7.0387,0.1908,5.8937,7.8357,-0.3133,-0.4218,-2.3907,-0.7581,1.0392,-0.269,1200,11.43,-37.08,-2.09,200.99,-38.49,-11.68,2,52.867,12.921912,77.68563,2638.71,2909.56913139105,0,44.041935,,13 / 31,734516,2018-08-07 17:11:59:729
-1.0538,3.0233,5.607,2.9461,5.307,7.7024,-2.3176,-2.7209,-0.7849,0.1069,-1.4124,-1.3691,1420,22.8,-36.03,-11.27,220.77,-30.94,-18.95,2,62.349,12.921912,77.68563,2638.71,2909.56913139105,0,44.041935,,13 / 31,735015,2018-08-07 17:12:00:228
0.2532,6.8324,6.6544,0.7756,8.69,4.478,1.2493,1.9276,2.9103,0.4535,1.3929,0.55,800,15.15,-27.16,4.27,217.65,-62.39,-9.83,2,55.371,12.921912,77.68563,2638.71,2909.56913139105,0,44.041935,,13 / 31,735515,2018-08-07 17:12:00:728
4.1782,8.2722,4.5116,4.6558,7.9826,3.282,-0.4051,0.4992,1.0655,0.2446,0.0541,0.4435,476,-5.37,-19.15,5.2,145.09,-55.22,-52.97,2,61.162,12.921912,77.68563,2638.71,2909.56913139105,0,44.041935,,13 / 31,736015,2018-08-07 17:12:01:228
5.4142,7.3226,-0.2175,4.0381,8.8559,1.1984,0.6796,-0.9472,-2.3171,0.2452,0.7168,-0.0494,324,0.3,-18.65,10.05,138.32,-64.21,-73.76,0,62.606,12.921912,77.68563,2638.71,2909.56913139105,0,44.041935,,13 / 31,736516,2018-08-07 17:12:01:729
0.8065,1.218,-0.1493,-0.1736,9.7787,0.7199,-5.7121,6.2508,1.5044,-1.6607,-3.1111,0.373,320,0.13,-24.42,8.58,191.33,-85.67,13.56,0,64.732,12.921912,77.68563,2638.71,2909.56913139105,0,44.041935,,13 / 31,737016,2018-08-07 17:12:02:229
0.0598,9.5588,2.423,1.0725,9.6039,1.6692,-0.4687,-0.8971,1.8236,0.0789,-3.0734,-0.8407,212,-1.03,-26.5,5.62,157.68,-78.46,-31.47,0,60.551,12.921912,77.68563,2638.71,2909.56913139105,0,44.041935,,13 / 31,737515,2018-08-07 17:12:02:728
3.3007,16.338,0.7976,0.6131,9.5127,2.3029,2.4796,4.6155,-0.9953,-0.7082,-2.4329,-0.6608,112,-10.9,-23.98,-6.52,61.4,-77.57,-17.46,0,60.773,12.921912,77.68563,2638.71,2909.56913139105,0,44.041935,,13 / 31,738015,2018-08-07 17:12:03:228
0.6859,8.3602,-0.1804,-0.108,9.6305,1.847,-0.5511,-0.696,-2.8604,-0.1021,-0.3159,0.0679,176,-11.91,-25.77,-2.03,106.72,-79.12,3.35,0,61.365,12.921912,77.68563,2638.71,2909.56913139105,0,44.041935,,15 / 31,738515,2018-08-07 17:12:03:728
-1.359,6.9246,0.6082,0.2761,9.4049,2.7643,-1.3885,-2.0681,-1.6667,-0.68,-0.4507,-0.097,268,-2.98,-30.12,8.44,165.13,-75.72,-6.74,0,61.266,12.921912,77.68563,2638.71,2909.56913139105,0,44.041935,,15 / 31,739016,2018-08-07 17:12:04:229
-2.5073,7.6339,0.8108,-0.1871,9.7515,1.0215,-3.7393,0.0546,1.1662,1.9345,0.8662,0.2192,288,-3.87,-25.63,8,167.55,-83.92,10.38,0,63.387,12.921912,77.68563,2638.71,2909.56913139105,0,44.041935,,15 / 31,739515,2018-08-07 17:12:04:728
2.3176,9.9248,2.9551,1.3025,9.4399,2.3158,0.2784,4.1229,0.2045,0.4802,0.7295,0.8361,212,-7.72,-23.98,6.5,129.58,-74.28,-29.36,0,59.64,12.921912,77.68563,2638.71,2909.56913139105,0,44.041935,,15 / 31,740015,2018-08-07 17:12:05:228
0.6144,10.2193,2.9997,0.4611,9.3353,2.968,0.5236,0.4478,-0.5361,-0.1389,0.7099,0.024,260,-2.48,-26.77,7.77,165.97,-72.96,-12.89,0,58.233,12.921912,77.68563,2638.71,2909.56913139105,0,44.041935,,15 / 31,740515,2018-08-07 17:12:05:728
1.7738,9.015,-3.8142,1.0638,9.5546,1.9363,1.9917,-0.4694,-4.279,0.7052,2.2329,0.2025,184,-8.61,-19.92,6.9,119.08,-76.98,-28.78,0,56.218,12.921912,77.68563,2638.71,2909.56913139105,0,44.041935,,15 / 31,741015,2018-08-07 17:12:06:228
-0.5145,6.1582,2.1761,1.2441,9.5246,1.9761,-1.5451,-1.7893,0.2428,-0.4067,-0.1877,-0.8227,284,-0.13,-25.53,14.78,156.66,-76.22,-32.19,2,65.233,12.921912,77.68563,2638.71,2909.56913139105,0,44.041935,,15 / 31,741516,2018-08-07 17:12:06:729
-3.4246,7.9966,-0.4363,-0.247,9.7531,0.9929,-4.1024,-1.3493,2.9086,2.5913,-0.4465,-0.157,236,3.89,-27.11,13.44,193.96,-75.61,3.29,2,64.492,12.921912,77.68563,2638.71,2909.56913139105,0,44.041935,,15 / 31,742015,2018-08-07 17:12:07:228
2.7162,8.9279,5.0524,1.47,9.2829,2.7994,0.302,2.2353,1.9142,0.585,0.2195,0.4992,212,-8.41,-27.44,8.72,142.86,-70.21,-21.77,0,62.247,12.921912,77.68563,2638.71,2909.56913139105,0,44.041935,,15 / 31,742515,2018-08-07 17:12:07:728
1.1797,11.2297,2.7474,0.5341,9.2407,3.2396,1.8302,0.5691,-1.5107,-0.0421,1.4549,0.0316,256,-6.76,-29.24,8.76,153.79,-70.44,-9.36,2,60.207,12.921912,77.68563,2638.71,2909.56913139105,0,44.041935,,15 / 31,743016,2018-08-07 17:12:08:229
1.7529,8.3246,-0.7547,0.9351,9.4932,2.2751,0.3081,-0.033,-2.7346,0.342,3.0291,-0.0237,216,-14,-21.87,5.93,110.65,-75.47,-22.34,0,63.507,12.921912,77.68563,2638.71,2909.56913139105,0,44.041935,,15 / 31,743515,2018-08-07 17:12:08:728
-0.9801,6.4496,1.7816,0.5138,9.4837,2.4425,-1.5488,-3.3902,-0.0132,-0.411,-1.0202,-0.7655,252,3.49,-25.93,13.53,180.15,-75.25,-11.88,2,60.132,12.921912,77.68563,2638.71,2909.56913139105,0,44.041935,,15 / 31,744015,2018-08-07 17:12:09:228
-1.0364,5.9897,0.985,-0.5889,9.7533,0.8346,-3.1413,-1.5568,0.6621,1.7387,0.3531,-0.1734,300,2.8,-23.5,16.17,220.49,-84.02,35.21,2,62.539,12.921912,77.68563,2638.71,2909.56913139105,0,44.041935,,15 / 31,744516,2018-08-07 17:12:09:729
1.7927,9.3167,3.8203,1.0626,9.5637,1.8911,0.8066,0.1709,2.0844,-0.0193,-1.6058,-0.2902,224,-2.72,-25.62,15.28,150.85,-76.98,-28.02,0,56.633,12.921912,77.68563,2638.71,2909.56913139105,0,44.041935,,15 / 31,745015,2018-08-07 17:12:10:228
2.2703,14.7635,3.0811,0.03,9.2452,3.2706,0.1391,3.9924,0.6488,0.0385,-0.9153,-0.1808,196,-1.61,-33.08,12.26,175.4,-70.32,0.93,0,53.089,12.921912,77.68563,2638.71,2909.56913139105,0,44.041935,,15 / 31,745515,2018-08-07 17:12:10:728
0.9233,8.9462,0.2281,0.166,9.5852,2.0654,0.488,-0.5708,-1.8897,-0.5899,-1.9363,-0.1934,60,-4.08,-25.98,11.85,163.65,-77.8,-4.59,0,51.52,12.921912,77.68563,2638.71,2909.56913139105,0,44.041935,,15 / 31,746016,2018-08-07 17:12:11:229
2.7623,8.5329,1.8522,0.1782,9.4294,2.688,1.5707,-0.8989,-0.1944,0.0512,1.0346,0.4387,260,6.81,-27.06,11.72,197.72,-74.06,-3.79,2,62.395,12.921912,77.68563,2638.71,2909.56913139105,0,44.041935,,15 / 31,746515,2018-08-07 17:12:11:728
-0.2346,4.106,3.4193,-0.3176,9.6016,1.9695,-0.8395,-4.8777,-0.2651,-1.8468,1.5667,1.0526,228,-1.2,-22.09,11.22,182.87,-78.26,9.16,0,62.753,12.921912,77.68563,2638.71,2909.56913139105,0,44.041935,,15 / 31,747015,2018-08-07 17:12:12:228
-0.4142,8.4701,2.7887,1.2064,9.5252,1.9965,0.1264,2.6204,2.8104,0.6795,-0.7131,0.2073,192,-3.67,-21.22,12.85,143.66,-76.24,-31.14,2,54.894,12.921912,77.68563,2638.71,2909.56913139105,0,44.041935,,13 / 31,747515,2018-08-07 17:12:12:728
0.3974,7.7419,1.6646,-0.4222,9.5596,2.1464,0.7608,-0.8579,0.0427,-0.389,-0.79,-0.8663,84,-14.08,-20.83,4.03,120.55,-78.78,0.91,0,55.861,12.921912,77.68563,2638.71,2909.56913139105,0,44.041935,,13 / 31,748015,2018-08-07 17:12:13:228
-0.8826,12.8775,1.6909,0.1719,9.5939,2.0241,0.6854,1.0969,-1.1815,-0.4463,-1.1357,0.0163,100,-10.32,-20.57,8.35,138.95,-79.44,-0.69,0,59.497,12.921739,77.68559,2619.35,2909.56913139105,4.28,68.509674,202.1,13 / 31,748515,2018-08-07 17:12:13:728
1.1376,9.5202,0.9739,-0.1815,9.4095,2.7565,1.4977,0.3917,-1.8483,-0.103,1.5245,0.2797,124,-1.02,-25.47,12.51,178.61,-73.73,2.32,0,62.389,12.921739,77.68559,2619.35,2909.56913139105,4.28,68.509674,202.1,13 / 31,749015,2018-08-07 17:12:14:228
0.4776,10.5788,-2.6761,0.4533,9.6422,1.7301,0.711,-0.47,-2.3478,-0.5454,-1.2948,-0.0044,136,-1.25,-19.39,13.39,164.7,-79.49,-14.68,0,58.188,12.921739,77.68559,2619.35,2909.56913139105,4.28,68.509674,202.1,13 / 31,749516,2018-08-07 17:12:14:729
-0.9358,4.4966,1.1741,0.3877,9.6409,1.753,-1.4164,-3.2476,0.4665,-0.6444,0.0375,-0.6817,164,1.61,-19.25,15.84,159.9,-80.71,-30.74,2,55.115,12.921739,77.68559,2619.35,2909.56913139105,4.28,68.509674,202.1,13 / 31,750015,2018-08-07 17:12:15:228
-4.3793,7.8802,-3.8681,-0.5371,9.7917,0.0744,-4.2011,-1.7076,-1.8446,2.3753,2.2878,0.3651,208,7.47,-14.47,17.85,281.09,-86.83,82.12,2,58.433,12.921739,77.68559,2619.35,2909.56913139105,4.28,68.509674,202.1,13 / 31,750515,2018-08-07 17:12:15:728
3.7167,9.4182,3.0751,1.4451,9.5673,1.5967,2.2417,-0.4227,3.4417,1.295,-1.3579,0.1036,112,-2.93,-17.52,11.91,150.05,-74.25,-26.45,0,61.055,12.921739,77.68559,2619.35,2909.56913139105,4.28,68.509674,202.1,13 / 31,751017,2018-08-07 17:12:16:230
1.9615,14.6157,0.0775,-0.1766,9.6019,1.9855,1.1711,4.0794,-0.9458,0.3901,0.1109,-0.0283,208,-2.34,-22.78,12.06,176.28,-76.76,4.22,0,59.655,12.921739,77.68559,2619.35,2909.56913139105,4.28,68.509674,202.1,13 / 31,751516,2018-08-07 17:12:16:729
1.6559,7.9308,1.2513,0.005,9.6463,1.7662,1.4241,-0.7588,0.1502,0.2053,2.4729,0.4651,24,-9.97,-20.55,8.97,141.51,-79.62,-0.16,0,61.43,12.921739,77.68559,2619.35,2909.56913139105,4.28,68.509674,202.1,13 / 31,752015,2018-08-07 17:12:17:228
1.3366,9.7291,1.7418,-0.0783,9.4274,2.6997,0.8026,0.2509,-0.5716,-0.5886,0.525,0.0951,244,4.16,-24.86,14.71,191.82,-74.01,1.66,0,61.807,12.921739,77.68559,2619.35,2909.56913139105,4.28,68.509674,202.1,13 / 31,752515,2018-08-07 17:12:17:728
2.3104,9.5549,-3.2283,0.2807,9.7388,1.117,2.0677,-4.0663,1.8806,-1.376,-0.1177,0.8574,288,-3.23,-15.59,13.49,210.61,-87.71,44.99,0,55.002,12.921739,77.68559,2619.35,2909.56913139105,4.28,68.509674,202.1,13 / 31,753015,2018-08-07 17:12:18:228
-2.5911,6.6858,2.5555,0.3345,9.6651,1.6264,-2.7377,-2.5643,0.8406,0.3446,0.5191,-0.736,264,4.5,-19.59,15.7,182.03,-80.25,-11.62,2,55.914,12.921739,77.68559,2619.35,2909.56913139105,4.28,68.509674,202.1,13 / 31,753515,2018-08-07 17:12:18:728
-5.9523,9.7486,2.856,-1.0566,9.5304,2.0554,-2.8183,1.3203,7.389,1.656,-1.7505,-1.4413,224,3.81,-26.18,13.02,197.34,-73.17,9.06,0,45.367,12.921739,77.68559,2619.35,2909.56913139105,4.28,68.509674,202.1,13 / 31,754015,2018-08-07 17:12:19:228
2.7426,8.6984,3.9526,0.5157,9.5047,2.3592,0.472,5.4486,1.3579,-0.102,-0.8374,0.3198,52,1.95,-22.29,14.95,176.43,-75.74,-12.33,0,44.42,12.921739,77.68559,2619.35,2909.56913139105,4.28,68.509674,202.1,13 / 31,754515,2018-08-07 17:12:19:728
0.2861,11.7651,2.0507,-0.4672,9.4537,2.5652,0.3661,1.9822,-0.0809,0.2303,0.8286,-0.1036,148,5.16,-22.26,9.57,201.57,-73.78,5.94,0,57.113,12.921739,77.68559,2619.35,2909.56913139105,4.28,68.509674,202.1,13 / 31,755015,2018-08-07 17:12:20:228
1.1642,8.4871,0.2613,0.1473,9.6552,1.7104,1.1615,-0.5768,-3.567,-0.0614,1.2884,-0.0898,20,-6.91,-18.86,5.35,135.9,-79.92,-4.92,0,50.804,12.921739,77.68559,2619.35,2909.56913139105,4.28,68.509674,202.1,13 / 31,755515,2018-08-07 17:12:20:728
0.674,7.0374,1.7897,-0.19,9.5063,2.401,-0.6344,-3.3631,-0.9401,-0.1182,0.5401,-0.2954,176,1.05,-23.84,9.39,186.71,-75.78,4.52,0,59.148,12.921739,77.68559,2619.35,2909.56913139105,4.28,68.509674,202.1,13 / 31,756015,2018-08-07 17:12:21:228
2.264,4.8611,3.3537,0.2081,9.6893,1.4983,1.3541,-4.1504,1.8291,-1.1705,0.3788,0.8694,208,-3.77,-19.37,13.25,189.58,-81.69,28.51,0,61.242,12.921739,77.68559,2619.35,2909.56913139105,4.28,68.509674,202.1,13 / 30,756515,2018-08-07 17:12:21:728
